prompt,group_name,path,Prompt,subset,Challenge,Note
the_moon_with_a_smiling_face,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_moon_with_a_smiling_face/stabilityai/stable-diffusion-2/44.png,the moon with a smiling face,Outdoor Scenes,Imagination,
the_moon_with_a_smiling_face,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_moon_with_a_smiling_face/stabilityai/stable-diffusion-2-1/2.png,the moon with a smiling face,Outdoor Scenes,Imagination,
the_planet_Jupiter,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_planet_Jupiter/CompVis/stable-diffusion-v1-4/28.png,the planet Jupiter,Outdoor Scenes,Basic,
the_planet_Jupiter,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_planet_Jupiter/runwayml/stable-diffusion-v1-5/16.png,the planet Jupiter,Outdoor Scenes,Basic,
the_planet_Jupiter,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_planet_Jupiter/stabilityai/stable-diffusion-2/45.png,the planet Jupiter,Outdoor Scenes,Basic,
the_planet_Jupiter,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_planet_Jupiter/stabilityai/stable-diffusion-2-1/37.png,the planet Jupiter,Outdoor Scenes,Basic,
"the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari",CompVis/stable-diffusion-v1-4,"./data/txt2img_parti/the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari/CompVis/stable-diffusion-v1-4/20.png","the saying ""BE EXCELLENT TO EACH OTHER"" on a rough wall with a graffiti image of a green alien weari",,,
"the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari",runwayml/stable-diffusion-v1-5,"./data/txt2img_parti/the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari/runwayml/stable-diffusion-v1-5/41.png","the saying ""BE EXCELLENT TO EACH OTHER"" on a rough wall with a graffiti image of a green alien weari",,,
"the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari",stabilityai/stable-diffusion-2,"./data/txt2img_parti/the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari/stabilityai/stable-diffusion-2/13.png","the saying ""BE EXCELLENT TO EACH OTHER"" on a rough wall with a graffiti image of a green alien weari",,,
"the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari",stabilityai/stable-diffusion-2-1,"./data/txt2img_parti/the_saying_""BE_EXCELLENT_TO_EACH_OTHER""_on_a_rough_wall_with_a_graffiti_image_of_a_green_alien_weari/stabilityai/stable-diffusion-2-1/3.png","the saying ""BE EXCELLENT TO EACH OTHER"" on a rough wall with a graffiti image of a green alien weari",,,
the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background/CompVis/stable-diffusion-v1-4/13.png,the saying 'do unto others as they would do unto you' written on a white background,Artifacts,Writing & Symbols,
the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background/runwayml/stable-diffusion-v1-5/4.png,the saying 'do unto others as they would do unto you' written on a white background,Artifacts,Writing & Symbols,
the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background/stabilityai/stable-diffusion-2/23.png,the saying 'do unto others as they would do unto you' written on a white background,Artifacts,Writing & Symbols,
the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_saying_'do_unto_others_as_they_would_do_unto_you'_written_on_a_white_background/stabilityai/stable-diffusion-2-1/44.png,the saying 'do unto others as they would do unto you' written on a white background,Artifacts,Writing & Symbols,
the_silhouette_of_an_elephant,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_silhouette_of_an_elephant/CompVis/stable-diffusion-v1-4/47.png,the silhouette of an elephant,Animals,Simple Detail,
the_silhouette_of_an_elephant,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_silhouette_of_an_elephant/runwayml/stable-diffusion-v1-5/16.png,the silhouette of an elephant,Animals,Simple Detail,
the_silhouette_of_an_elephant,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_silhouette_of_an_elephant/stabilityai/stable-diffusion-2/2.png,the silhouette of an elephant,Animals,Simple Detail,
the_silhouette_of_an_elephant,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_silhouette_of_an_elephant/stabilityai/stable-diffusion-2-1/45.png,the silhouette of an elephant,Animals,Simple Detail,
the_silhouette_of_an_elephant_on_the_full_moon,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_silhouette_of_an_elephant_on_the_full_moon/CompVis/stable-diffusion-v1-4/31.png,the silhouette of an elephant on the full moon,Animals,Fine-grained Detail,
the_silhouette_of_an_elephant_on_the_full_moon,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_silhouette_of_an_elephant_on_the_full_moon/runwayml/stable-diffusion-v1-5/47.png,the silhouette of an elephant on the full moon,Animals,Fine-grained Detail,
the_silhouette_of_an_elephant_on_the_full_moon,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_silhouette_of_an_elephant_on_the_full_moon/stabilityai/stable-diffusion-2/6.png,the silhouette of an elephant on the full moon,Animals,Fine-grained Detail,
the_silhouette_of_an_elephant_on_the_full_moon,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_silhouette_of_an_elephant_on_the_full_moon/stabilityai/stable-diffusion-2-1/35.png,the silhouette of an elephant on the full moon,Animals,Fine-grained Detail,
the_silhouette_of_the_Milllenium_Wheel_at_dusk,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_silhouette_of_the_Milllenium_Wheel_at_dusk/CompVis/stable-diffusion-v1-4/31.png,the silhouette of the Milllenium Wheel at dusk,World Knowledge,Style & Format,
the_silhouette_of_the_Milllenium_Wheel_at_dusk,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_silhouette_of_the_Milllenium_Wheel_at_dusk/runwayml/stable-diffusion-v1-5/32.png,the silhouette of the Milllenium Wheel at dusk,World Knowledge,Style & Format,
the_silhouette_of_the_Milllenium_Wheel_at_dusk,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_silhouette_of_the_Milllenium_Wheel_at_dusk/stabilityai/stable-diffusion-2/3.png,the silhouette of the Milllenium Wheel at dusk,World Knowledge,Style & Format,
the_silhouette_of_the_Milllenium_Wheel_at_dusk,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_silhouette_of_the_Milllenium_Wheel_at_dusk/stabilityai/stable-diffusion-2-1/3.png,the silhouette of the Milllenium Wheel at dusk,World Knowledge,Style & Format,
the_skyline_of_New_York_City,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_skyline_of_New_York_City/CompVis/stable-diffusion-v1-4/29.png,the skyline of New York City,World Knowledge,Fine-grained Detail,
the_skyline_of_New_York_City,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_skyline_of_New_York_City/runwayml/stable-diffusion-v1-5/13.png,the skyline of New York City,World Knowledge,Fine-grained Detail,
the_skyline_of_New_York_City,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_skyline_of_New_York_City/stabilityai/stable-diffusion-2/34.png,the skyline of New York City,World Knowledge,Fine-grained Detail,
the_skyline_of_New_York_City,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_skyline_of_New_York_City/stabilityai/stable-diffusion-2-1/39.png,the skyline of New York City,World Knowledge,Fine-grained Detail,
the_statue_of_Liberty_next_to_the_Washington_Monument,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_statue_of_Liberty_next_to_the_Washington_Monument/CompVis/stable-diffusion-v1-4/22.png,the statue of Liberty next to the Washington Monument,World Knowledge,Imagination,
the_statue_of_Liberty_next_to_the_Washington_Monument,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_statue_of_Liberty_next_to_the_Washington_Monument/runwayml/stable-diffusion-v1-5/33.png,the statue of Liberty next to the Washington Monument,World Knowledge,Imagination,
the_statue_of_Liberty_next_to_the_Washington_Monument,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_statue_of_Liberty_next_to_the_Washington_Monument/stabilityai/stable-diffusion-2/36.png,the statue of Liberty next to the Washington Monument,World Knowledge,Imagination,
the_statue_of_Liberty_next_to_the_Washington_Monument,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_statue_of_Liberty_next_to_the_Washington_Monument/stabilityai/stable-diffusion-2-1/0.png,the statue of Liberty next to the Washington Monument,World Knowledge,Imagination,
the_sun_setting_behind_the_Parthenon,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_sun_setting_behind_the_Parthenon/CompVis/stable-diffusion-v1-4/43.png,the sun setting behind the Parthenon,World Knowledge,Fine-grained Detail,
the_sun_setting_behind_the_Parthenon,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_sun_setting_behind_the_Parthenon/runwayml/stable-diffusion-v1-5/30.png,the sun setting behind the Parthenon,World Knowledge,Fine-grained Detail,
the_sun_setting_behind_the_Parthenon,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_sun_setting_behind_the_Parthenon/stabilityai/stable-diffusion-2/37.png,the sun setting behind the Parthenon,World Knowledge,Fine-grained Detail,
the_sun_setting_behind_the_Parthenon,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_sun_setting_behind_the_Parthenon/stabilityai/stable-diffusion-2-1/19.png,the sun setting behind the Parthenon,World Knowledge,Fine-grained Detail,
the_word_'START',CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'START'/CompVis/stable-diffusion-v1-4/8.png,the word 'START',Illustrations,Writing & Symbols,
the_word_'START',runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'START'/runwayml/stable-diffusion-v1-5/28.png,the word 'START',Illustrations,Writing & Symbols,
the_word_'START',stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'START'/stabilityai/stable-diffusion-2/43.png,the word 'START',Illustrations,Writing & Symbols,
the_word_'START',stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'START'/stabilityai/stable-diffusion-2-1/10.png,the word 'START',Illustrations,Writing & Symbols,
the_word_'START'_on_a_blue_t-shirt,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'START'_on_a_blue_t-shirt/CompVis/stable-diffusion-v1-4/36.png,the word 'START' on a blue t-shirt,Artifacts,Writing & Symbols,
the_word_'START'_on_a_blue_t-shirt,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'START'_on_a_blue_t-shirt/runwayml/stable-diffusion-v1-5/19.png,the word 'START' on a blue t-shirt,Artifacts,Writing & Symbols,
the_word_'START'_on_a_blue_t-shirt,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'START'_on_a_blue_t-shirt/stabilityai/stable-diffusion-2/29.png,the word 'START' on a blue t-shirt,Artifacts,Writing & Symbols,
the_word_'START'_on_a_blue_t-shirt,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'START'_on_a_blue_t-shirt/stabilityai/stable-diffusion-2-1/22.png,the word 'START' on a blue t-shirt,Artifacts,Writing & Symbols,
the_word_'START'_written_above_the_word_'SMILING',CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'START'_written_above_the_word_'SMILING'/CompVis/stable-diffusion-v1-4/45.png,the word 'START' written above the word 'SMILING',Illustrations,Writing & Symbols,
the_word_'START'_written_above_the_word_'SMILING',runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'START'_written_above_the_word_'SMILING'/runwayml/stable-diffusion-v1-5/39.png,the word 'START' written above the word 'SMILING',Illustrations,Writing & Symbols,
the_word_'START'_written_above_the_word_'SMILING',stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'START'_written_above_the_word_'SMILING'/stabilityai/stable-diffusion-2/26.png,the word 'START' written above the word 'SMILING',Illustrations,Writing & Symbols,
the_word_'START'_written_above_the_word_'SMILING',stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'START'_written_above_the_word_'SMILING'/stabilityai/stable-diffusion-2-1/5.png,the word 'START' written above the word 'SMILING',Illustrations,Writing & Symbols,
the_word_'START'_written_in_chalk_on_a_sidewalk,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'START'_written_in_chalk_on_a_sidewalk/CompVis/stable-diffusion-v1-4/3.png,the word 'START' written in chalk on a sidewalk,Outdoor Scenes,Writing & Symbols,
the_word_'START'_written_in_chalk_on_a_sidewalk,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'START'_written_in_chalk_on_a_sidewalk/runwayml/stable-diffusion-v1-5/43.png,the word 'START' written in chalk on a sidewalk,Outdoor Scenes,Writing & Symbols,
the_word_'START'_written_in_chalk_on_a_sidewalk,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'START'_written_in_chalk_on_a_sidewalk/stabilityai/stable-diffusion-2/12.png,the word 'START' written in chalk on a sidewalk,Outdoor Scenes,Writing & Symbols,
the_word_'START'_written_in_chalk_on_a_sidewalk,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'START'_written_in_chalk_on_a_sidewalk/stabilityai/stable-diffusion-2-1/11.png,the word 'START' written in chalk on a sidewalk,Outdoor Scenes,Writing & Symbols,
the_word_'START'_written_on_a_street_surface,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'START'_written_on_a_street_surface/CompVis/stable-diffusion-v1-4/29.png,the word 'START' written on a street surface,Illustrations,Writing & Symbols,
the_word_'START'_written_on_a_street_surface,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'START'_written_on_a_street_surface/runwayml/stable-diffusion-v1-5/39.png,the word 'START' written on a street surface,Illustrations,Writing & Symbols,
the_word_'START'_written_on_a_street_surface,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'START'_written_on_a_street_surface/stabilityai/stable-diffusion-2/22.png,the word 'START' written on a street surface,Illustrations,Writing & Symbols,
the_word_'START'_written_on_a_street_surface,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'START'_written_on_a_street_surface/stabilityai/stable-diffusion-2-1/34.png,the word 'START' written on a street surface,Illustrations,Writing & Symbols,
the_word_'mardefly'_on_a_coffee_mug,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_word_'mardefly'_on_a_coffee_mug/CompVis/stable-diffusion-v1-4/44.png,the word 'mardefly' on a coffee mug,Artifacts,Writing & Symbols,
the_word_'mardefly'_on_a_coffee_mug,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_word_'mardefly'_on_a_coffee_mug/runwayml/stable-diffusion-v1-5/16.png,the word 'mardefly' on a coffee mug,Artifacts,Writing & Symbols,
the_word_'mardefly'_on_a_coffee_mug,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_word_'mardefly'_on_a_coffee_mug/stabilityai/stable-diffusion-2/47.png,the word 'mardefly' on a coffee mug,Artifacts,Writing & Symbols,
the_word_'mardefly'_on_a_coffee_mug,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_word_'mardefly'_on_a_coffee_mug/stabilityai/stable-diffusion-2-1/17.png,the word 'mardefly' on a coffee mug,Artifacts,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS',CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'/CompVis/stable-diffusion-v1-4/25.png,the words 'KEEP OFF THE GRASS',Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS',runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'/runwayml/stable-diffusion-v1-5/17.png,the words 'KEEP OFF THE GRASS',Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS',stabilityai/stable-diffusion-2,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'/stabilityai/stable-diffusion-2/32.png,the words 'KEEP OFF THE GRASS',Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS',stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'/stabilityai/stable-diffusion-2-1/10.png,the words 'KEEP OFF THE GRASS',Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker/CompVis/stable-diffusion-v1-4/18.png,the words 'KEEP OFF THE GRASS' on a black sticker,Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker/runwayml/stable-diffusion-v1-5/39.png,the words 'KEEP OFF THE GRASS' on a black sticker,Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker/stabilityai/stable-diffusion-2/32.png,the words 'KEEP OFF THE GRASS' on a black sticker,Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_black_sticker/stabilityai/stable-diffusion-2-1/32.png,the words 'KEEP OFF THE GRASS' on a black sticker,Illustrations,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn/CompVis/stable-diffusion-v1-4/23.png,the words 'KEEP OFF THE GRASS' on a sign next to a lawn,Outdoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn/runwayml/stable-diffusion-v1-5/48.png,the words 'KEEP OFF THE GRASS' on a sign next to a lawn,Outdoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn/stabilityai/stable-diffusion-2/25.png,the words 'KEEP OFF THE GRASS' on a sign next to a lawn,Outdoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_on_a_sign_next_to_a_lawn/stabilityai/stable-diffusion-2-1/28.png,the words 'KEEP OFF THE GRASS' on a sign next to a lawn,Outdoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall/CompVis/stable-diffusion-v1-4/0.png,the words 'KEEP OFF THE GRASS' written on a brick wall,Indoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall/runwayml/stable-diffusion-v1-5/9.png,the words 'KEEP OFF THE GRASS' written on a brick wall,Indoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall,stabilityai/stable-diffusion-2,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall/stabilityai/stable-diffusion-2/14.png,the words 'KEEP OFF THE GRASS' written on a brick wall,Indoor Scenes,Writing & Symbols,
the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/the_words_'KEEP_OFF_THE_GRASS'_written_on_a_brick_wall/stabilityai/stable-diffusion-2-1/21.png,the words 'KEEP OFF THE GRASS' written on a brick wall,Indoor Scenes,Writing & Symbols,
three_airplanes_parked_in_a_row_at_a_terminal,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_airplanes_parked_in_a_row_at_a_terminal/CompVis/stable-diffusion-v1-4/28.png,three airplanes parked in a row at a terminal,Vehicles,Quantity,
three_airplanes_parked_in_a_row_at_a_terminal,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_airplanes_parked_in_a_row_at_a_terminal/runwayml/stable-diffusion-v1-5/17.png,three airplanes parked in a row at a terminal,Vehicles,Quantity,
three_airplanes_parked_in_a_row_at_a_terminal,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_airplanes_parked_in_a_row_at_a_terminal/stabilityai/stable-diffusion-2/1.png,three airplanes parked in a row at a terminal,Vehicles,Quantity,
three_airplanes_parked_in_a_row_at_a_terminal,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_airplanes_parked_in_a_row_at_a_terminal/stabilityai/stable-diffusion-2-1/7.png,three airplanes parked in a row at a terminal,Vehicles,Quantity,
three_black_cats_standing_next_to_two_orange_cats,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_black_cats_standing_next_to_two_orange_cats/CompVis/stable-diffusion-v1-4/46.png,three black cats standing next to two orange cats,Animals,Quantity,
three_black_cats_standing_next_to_two_orange_cats,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_black_cats_standing_next_to_two_orange_cats/runwayml/stable-diffusion-v1-5/24.png,three black cats standing next to two orange cats,Animals,Quantity,
three_black_cats_standing_next_to_two_orange_cats,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_black_cats_standing_next_to_two_orange_cats/stabilityai/stable-diffusion-2/11.png,three black cats standing next to two orange cats,Animals,Quantity,
three_black_cats_standing_next_to_two_orange_cats,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_black_cats_standing_next_to_two_orange_cats/stabilityai/stable-diffusion-2-1/38.png,three black cats standing next to two orange cats,Animals,Quantity,
three_chairs,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_chairs/CompVis/stable-diffusion-v1-4/16.png,three chairs,Artifacts,Quantity,
three_chairs,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_chairs/runwayml/stable-diffusion-v1-5/33.png,three chairs,Artifacts,Quantity,
three_chairs,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_chairs/stabilityai/stable-diffusion-2/7.png,three chairs,Artifacts,Quantity,
three_chairs,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_chairs/stabilityai/stable-diffusion-2-1/21.png,three chairs,Artifacts,Quantity,
three_children_on_a_couch,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_children_on_a_couch/CompVis/stable-diffusion-v1-4/22.png,three children on a couch,People,Quantity,
three_children_on_a_couch,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_children_on_a_couch/runwayml/stable-diffusion-v1-5/40.png,three children on a couch,People,Quantity,
three_children_on_a_couch,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_children_on_a_couch/stabilityai/stable-diffusion-2/28.png,three children on a couch,People,Quantity,
three_children_on_a_couch,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_children_on_a_couch/stabilityai/stable-diffusion-2-1/36.png,three children on a couch,People,Quantity,
three_elephants_standing_on_top_of_each_other,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_elephants_standing_on_top_of_each_other/CompVis/stable-diffusion-v1-4/42.png,three elephants standing on top of each other,Animals,Quantity,
three_elephants_standing_on_top_of_each_other,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_elephants_standing_on_top_of_each_other/runwayml/stable-diffusion-v1-5/23.png,three elephants standing on top of each other,Animals,Quantity,
three_elephants_standing_on_top_of_each_other,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_elephants_standing_on_top_of_each_other/stabilityai/stable-diffusion-2/1.png,three elephants standing on top of each other,Animals,Quantity,
three_elephants_standing_on_top_of_each_other,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_elephants_standing_on_top_of_each_other/stabilityai/stable-diffusion-2-1/44.png,three elephants standing on top of each other,Animals,Quantity,
three_green_glass_bottles,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_green_glass_bottles/CompVis/stable-diffusion-v1-4/13.png,three green glass bottles,Artifacts,Quantity,
three_green_glass_bottles,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_green_glass_bottles/runwayml/stable-diffusion-v1-5/46.png,three green glass bottles,Artifacts,Quantity,
three_green_glass_bottles,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_green_glass_bottles/stabilityai/stable-diffusion-2/45.png,three green glass bottles,Artifacts,Quantity,
three_green_glass_bottles,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_green_glass_bottles/stabilityai/stable-diffusion-2-1/13.png,three green glass bottles,Artifacts,Quantity,
three_green_peppers,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_green_peppers/CompVis/stable-diffusion-v1-4/22.png,three green peppers,Food & Beverage,Quantity,
three_green_peppers,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_green_peppers/runwayml/stable-diffusion-v1-5/24.png,three green peppers,Food & Beverage,Quantity,
three_green_peppers,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_green_peppers/stabilityai/stable-diffusion-2/27.png,three green peppers,Food & Beverage,Quantity,
three_green_peppers,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_green_peppers/stabilityai/stable-diffusion-2-1/14.png,three green peppers,Food & Beverage,Quantity,
three_pickup_trucks_piled_on_top_of_each_other,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_pickup_trucks_piled_on_top_of_each_other/CompVis/stable-diffusion-v1-4/38.png,three pickup trucks piled on top of each other,Vehicles,Quantity,
three_pickup_trucks_piled_on_top_of_each_other,runwayml/stable-diffusion-v1-5,./data/txt2img_parti/three_pickup_trucks_piled_on_top_of_each_other/runwayml/stable-diffusion-v1-5/48.png,three pickup trucks piled on top of each other,Vehicles,Quantity,
three_pickup_trucks_piled_on_top_of_each_other,stabilityai/stable-diffusion-2,./data/txt2img_parti/three_pickup_trucks_piled_on_top_of_each_other/stabilityai/stable-diffusion-2/12.png,three pickup trucks piled on top of each other,Vehicles,Quantity,
three_pickup_trucks_piled_on_top_of_each_other,stabilityai/stable-diffusion-2-1,./data/txt2img_parti/three_pickup_trucks_piled_on_top_of_each_other/stabilityai/stable-diffusion-2-1/23.png,three pickup trucks piled on top of each other,Vehicles,Quantity,
three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield,CompVis/stable-diffusion-v1-4,./data/txt2img_parti/three_quarters_view_of_a_rusty_old_red_pickup_truck_with_white_doors_and_a_smashed_windshield/CompVis/stable-diffusion-v1-4/42.png,three quarters view of a rusty old red pickup truck with white doors and a smashed windshield,Vehicles,Perspective,
